IRIS,IRIS_NAME,Nb_BT
245540000,La Tour-Blanche,14
245550000,Tourtoirac,31
245570101,Ouest,47
245570102,Est,43
245580000,Trémolat,39
245590000,Tursac,22
245600000,Urval,10
245610000,Valeuil,28
245620000,Vallereuil,16
245630000,Valojoulx,16
245640000,Vanxains,44
245650000,Varaignes,20
245660000,Varennes,11
245670000,Vaunac,16
245680000,Vélines,38
245690000,Vendoire,14
245700000,Verdon,3
245710000,Vergt,51
245720000,Vergt-de-Biron,17
245730000,Verteillac,31
245740000,Veyrignac,13
245750000,Veyrines-de-Domme,15
245760000,Veyrines-de-Vergt,21
245770000,Vézac,33
245790000,Vieux-Mareuil,24
245800000,Villac,31
245810000,Villamblard,32
245820000,Villars,29
245840000,Villefranche-de-Lonchat,26
245850000,Villefranche-du-Périgord,47
245860000,Villetoureix,33
245870000,Vitrac,39
250010000,Abbans-Dessous,6
250020000,Abbans-Dessus,4
250030000,Abbenans,5
250040000,Abbévillers,17
250050000,Accolans,4
250060000,Adam-lès-Passavant,3
250070000,Adam-lès-Vercel,2
250080000,Aibre,5
250090000,Aïssey,3
250110000,Allenjoie,11
250120000,Les Alliés,5
250130000,Allondans,2
250140000,Amagney,12
250150000,Amancey,17
250160000,Amathay-Vésigneux,10
250170000,Amondans,1
250180000,Anteuil,13
250190000,Appenans,7
250200000,Arbouans,10
250210000,Arc-et-Senans,32
250220000,Arcey,17
250240000,Arçon,19
250250000,Arc-sous-Cicon,20
250260000,Arc-sous-Montenot,6
250270000,Arguel,6
250290000,Aubonne,12
250300000,Audeux,5
250310101,Centre,11
250310102,Montanot-Perlinski,6
250310103,Forges,8
250310104,Gare-Naille-Arbletiers-Cantons,22
250310105,Champs Montants-Les Arbues,15
250310107,Pont de Gland,7
250320000,Autechaux,12
250330000,Autechaux-Roide,10
250350000,Les Auxons,25
250360000,Avanne-Aveney,17
250380000,Avilley,5
250390000,Avoudrey,13
250400000,Badevel,6
250410000,Bannans,7
250420000,Le Barboux,7
250430000,Bart,18
250440000,Bartherans,3
250450000,Battenans-les-Mines,2
250460000,Battenans-Varin,3
250470101,Centre Ville Ancien,25
250470102,La Prairie-Cour,37
250480000,Bavans,24
250490000,Belfays,2
250500000,Le Bélieu,16
250510000,Belleherbe,20
250520000,Belmont,3
250530000,Belvoir,4
250540000,Berche,5
250550000,Berthelange,2
250560101,Chamars,21
250560102,République,15
250560103,Sarrail,7
250560104,Citadelle,15
250560105,Chapelle des Buis,5
250560201,Velotte,23
250560301,Grette,7
250560302,Vieilles Perrières,11
250560303,Villarceau,10
250560304,Xavier-Marmier,16
250560401,Marulaz,9
250560402,Rue Battant,7
250560501,Mouillère,17
250560502,Fontaine-Argent,12
250560503,Rotonde,8
250560504,Chaprais,11
250560505,Chasnot,14
250560506,Parc des Chaprais,5
250560601,Bregille,22
250560701,Rosemont,10
250560702,Saint-Ferjeux,11
250560703,Risler,7
250560801,Observatoire,15
250560802,Montrapon,12
250560803,Fontaine-Ecu,7
250560804,Bouloie,12
250560805,Montboucons,24
250560901,Montjoux,9
250560902,Viotte,10
250560903,Trey,7
250560904,Rue de Vesoul,27
250560905,Torcols,29
250561001,Rue de Belfort,7
250561002,Cras,4
250561003,Chopin,7
250561004,Palente,14
250561005,Saragosse,13
250561101,Chaffanjon,11
250561104,Clairs-Soleils,9
250561105,Vaite,11
250561201,Epoisses-Champagne,4
250561202,Epoisses-Bourgogne,6
250561203,Ile-de-France,6
250561204,Pièmont,8
250561205,Diderot,5
250561206,Victor Hugo,8
250561207,Cassin,9
250561208,Lafayette,8
250561209,Saint-Laurent,10
250561210,Chateaufarine,19
250561301,Tilleroyes,40
250561401,Chailluz,3
250570101,Bethoncourt-Village,20
250570102,Champvallon-Nord,4
250570103,Champvallon-Sud,4
250580000,Beure,12
250590000,Beutal,4
250600000,Bians-les-Usiers,12
250610000,Bief,3
250620000,Le Bizot,9
250630000,Blamont,14
250650000,Blarians,1
250660000,Blussangeaux,4
250670000,Blussans,5
250700000,Bolandoz,8
250710000,Bondeval,6
250720000,Bonnal,2
250730000,Bonnay,10
250740000,Bonnétage,17
250750000,Bonnevaux,7
250770000,La Bosse,4
250780000,Bouclans,18
250790000,Boujailles,13
250820000,Bourguignon,10
250830000,Bournois,6
250840000,Boussières,9
250850000,Bouverans,8
250860000,Braillans,3
250870000,Branne,5
250880000,Breconchaux,2
250890000,Bremondans,7
250900000,Brères,2
250910000,Les Bréseux,6
250920000,La Bretenière,2
250930000,Bretigney,2
250940000,Bretigney-Notre-Dame,2
250950000,Bretonvillers,14
250960000,Brey-et-Maison-du-Bois,6
250970000,Brognard,12
250980000,Buffard,4
250990000,Bugny,7
251000000,Bulle,6
251010000,Burgille,4
251020000,Burnevillers,5
251030000,Busy,7
251040000,By,1
251050000,Byans-sur-Doubs,13
251060000,Cademène,1
251070000,Cendrey,3
251080000,Cernay-l'Église,4
251090000,Cessey,6
251100000,Chaffois,13
251110000,Chalèze,6
251120000,Chalezeule,24
251130000,Chamesey,6
251140000,Chamesol,9
251150000,Champagney,3
251160000,Champlive,5
251170000,Champoux,2
251190000,Champvans-les-Moulins,3
251200000,Chantrans,8
251210000,Chapelle-des-Bois,18
251220000,Chapelle-d'Huin,11
251230000,Charbonnières-les-Sapins,6
251240000,Charmauvillers,8
251250000,Charmoille,8
251260000,Charnay,5
251270000,Charquemont,37
251290000,Chassagne-Saint-Denis,1
251300000,Châteauvieux-les-Fossés,1
251310000,Châtelblanc,8
251320000,Châtillon-Guyotte,4
251330000,Châtillon-le-Duc,27
251340000,Châtillon-sur-Lison,2
251360000,Chaucenne,6
251370000,Chaudefontaine,5
251380000,Les Terres-de-Chaux,10
251390000,La Chaux,16
251400000,Chaux-lès-Clerval,6
251410000,Chaux-lès-Passavant,7
251420000,Chaux-Neuve,12
251430000,Chay,5
251450000,Chazot,4
251470000,Chemaudin,14
251480000,La Chenalotte,6
251490000,Chenecey-Buillon,9
251500000,Chevigney-sur-l'Ognon,5
251510000,Chevigney-lès-Vercel,2
251520000,La Chevillotte,5
251530000,Chevroz,3
251540000,Chouzelot,5
251550000,Cléron,11
251560000,Clerval,11
251570000,La Cluse-et-Mijoux,31
251590000,Colombier-Fontaine,13
251600000,Les Combes,17
251610000,Consolation-Maisonnettes,4
251620000,Corcelles-Ferrières,6
251630000,Corcelle-Mieslot,3
251640000,Corcondray,4
251660000,Côtebrune,3
251700000,Courcelles-lès-Montbéliard,10
251710000,Courcelles,2
251720000,Courchapon,7
251730000,Cour-Saint-Maurice,6
251740000,Courtefontaine,6
251750000,Courtetain-et-Salans,2
251760000,Courvières,8
251770000,Crosey-le-Grand,7
251780000,Crosey-le-Petit,2
251790000,Le Crouzet,2
251800000,Crouzet-Migette,3
251810000,Cubrial,4
251820000,Cubry,4
251830000,Cusance,3
251840000,Cuse-et-Adrisans,6
251850000,Cussey-sur-Lison,3
251860000,Cussey-sur-l'Ognon,11
251870000,Dambelin,8
251880000,Dambenois,9
251890000,Dammartin-les-Templiers,5
251900000,Dampierre-les-Bois,19
251910000,Dampierre-sur-le-Doubs,8
251920000,Dampjoux,3
251930000,Damprichard,36
251940000,Dannemarie,2
251950000,Dannemarie-sur-Crète,16
251960000,Dasle,11
251970000,Deluz,9
251980000,Désandans,6
251990000,Déservillers,5
252000000,Devecey,15
252010000,Dommartin,9
252020000,Dompierre-les-Tilleuls,3
252030000,Domprel,7
252040000,Doubs,21
252070000,Dung,9
252080000,Durnes,5
252090000,Échay,4
252100000,Échenans,2
252110000,Échevannes,3
252120000,École-Valentin,30
252130000,Les Écorces,12
252140000,Écot,9
252150000,L'Écouvotte,2
252160000,Écurcey,7
252170000,Émagny,8
252180000,Épenouse,5
252190000,Épenoy,14
252200000,Épeugney,8
252210000,Esnans,1
252220000,Étalans,28
252230000,Éternoz,16
252240000,Étouvans,9
252250000,Étrabonne,4
252260000,Étrappe,4
252270000,Étray,2
252280101,Centre Ville,16
252280102,Zone d'Activite,15
252290000,Évillers,7
252300101,Centre Ville,16
252300102,Peugeot-Bouquieres,3
252310000,Eysson,5
252320000,Faimbe,2
252330000,Fallerans,7
252340000,Ferrières-le-Lac,1
252350000,Ferrières-les-Bois,3
252360000,Fertans,3
252370000,Fesches-le-Châtel,12
252380000,Fessevillers,6
252390000,Feule,6
252400000,Les Fins,54
252410000,Flagey,2
252420000,Flagey-Rigney,1
252430000,Flangebouche,22
252440000,Fleurey,4
252450000,Fontain,22
252460000,Fontaine-lès-Clerval,5
252470000,Fontenelle-Montby,1
252480000,Les Fontenelles,10
252490000,Fontenotte,2
252500000,Foucherans,7
252510000,Fourbanne,6
252530000,Fourg,4
252540000,Les Fourgs,24
252550000,Fournet-Blancheroche,13
252560000,Frambouhans,14
252570000,Franey,4
252580000,Franois,19
252590000,Frasne,31
252610000,Froidevaux,3
252620000,Fuans,15
252630000,Gellin,2
252640000,Gémonval,1
252650000,Geneuille,21
252660000,Geney,2
252670000,Gennes,8
252680000,Germéfontaine,7
252690000,Germondans,2
252700000,Gevresin,2
252710000,Gilley,23
252730000,Glamondans,6
252740000,Glay,5
252750000,Glère,13
252760000,Gondenans-Montby,6
252770000,Gondenans-les-Moulins,2
252780000,Gonsans,13
252790000,Gouhelans,2
252800000,Goumois,10
252810000,Goux-lès-Dambelin,4
252820000,Goux-les-Usiers,13
252830000,Goux-sous-Landet,1
252840101,Village,18
252840102,Les Fougeres,8
252850000,Grand'Combe-Châteleu,27
252860000,Grand'Combe-des-Bois,8
252870000,Grandfontaine,19
252880000,Fournets-Luisans,24
252890000,Grandfontaine-sur-Creuse,2
252900000,La Grange,4
252930000,Granges-Narboz,11
252950000,Les Grangettes,7
252960000,Les Gras,19
252970000,Le Gratteris,1
252980000,Grosbois,5
252990000,Guillon-les-Bains,5
253000000,Guyans-Durnes,8
253010000,Guyans-Vennes,26
253030000,Hauterive-la-Fresse,7
253040000,Hérimoncourt,23
253050000,L'Hôpital-du-Grosbois,6
253060000,L'Hôpital-Saint-Lieffroy,3
253090000,Houtaud,11
253100000,Huanne-Montmartin,4
253110000,Hyémondans,4
253120000,Hyèvre-Magny,2
253130000,Hyèvre-Paroisse,6
253140000,Indevillers,15
253150000,L'Isle-sur-le-Doubs,29
253160000,Issans,5
253170000,Jallerange,3
253180000,Jougne,33
253190000,Labergement-du-Navois,3
253200000,Labergement-Sainte-Marie,6
253210000,Villers-le-Lac,74
253220000,Laire,5
253230000,Laissey,3
253240000,Lanans,2
253250000,Landresse,6
253260000,Lantenne-Vertière,6
253270000,Lanthenans,1
253280000,Larnod,10
253290000,Laval-le-Prieuré,6
253300000,Lavans-Quingey,4
253310000,Lavans-Vuillafans,3
253320000,Lavernay,6
253330000,Laviron,17
253340000,Levier,29
253350000,Liebvillers,6
253360000,Liesle,12
253380000,Lizine,4
253390000,Lods,10
253400000,Lombard,4
253410000,Lomont-sur-Crête,3
253420000,Longechaux,2
253430000,Longemaison,9
253440000,Longevelle-lès-Russey,1
253450000,Longevelle-sur-Doubs,8
253460000,Longeville,5
253470000,La Longeville,18
253490000,Loray,11
253500000,Lougres,9
253510000,Le Luhier,5
253540000,Luxiol,4
253550000,Magny-Châtelard,1
253560000,Maîche,43
253570000,Maisons-du-Bois-Lièvremont,18
253590000,Malans,4
253600000,Malbrans,3
253610000,Malbuisson,17
253620000,Malpas,4
253640000,Mamirolle,19
253650000,Mancenans,5
253660000,Mancenans-Lizerne,7
253670101,Courcelles,20
253670102,Beaulieu,9
253670103,Zone d'Activite,1
253680000,Marchaux,14
253690000,Marvelise,1
253700000,Mathay,28
253710000,Mazerolles-le-Salin,3
253720000,Médière,3
253730000,Le Mémont,3
253740000,Mercey-le-Grand,6
253750000,Mérey-sous-Montrond,9
253760000,Mérey-Vieilley,2
253770000,Mésandans,3
253780000,Meslières,6
253790000,Mesmay,1
253810000,Miserey-Salines,27
253820000,Moncey,5
253830000,Moncley,7
253840000,Mondon,3
253850000,Montagney-Servigney,5
253860000,Montancy,3
253870000,Montandon,11
253880101,Centre Ville,28
253880102,Hôpital-Lizaine,3
253880103,Citadelle,21
253880104,Chiffogne,5
253880106,Faubourg-Mont Bart,12
253880107,Petite Hollande-Coteau Jouvent,7
253880108,Petite Hollande-Petit Chênois,4
253880109,Petite Hollande-Sud Ouest,4
253880110,Petite Holande-Lulli,3
253880111,Petite Hollande-Hexagone,8
253880112,Petite Hollande Sud,10
253880113,Le Pied des Gouttes,15
253880115,Prairie-Grands Jardins,11
253880116,Batteries du Parc,13
253890000,Montbéliardot,4
253900000,Montbenoît,8
253910000,Mont-de-Laval,7
253920000,Mont-de-Vougney,4
253930000,Montécheroux,13
253940000,Montenois,14
253950000,Montfaucon,17
253970000,Montferrand-le-Château,19
253980000,Montflovin,3
253990000,Montfort,2
254000000,Montgesoye,9
254010000,Montivernage,1
254020000,Montjoie-le-Château,2
254030000,Montlebon,44
254040000,Montmahoux,2
254050000,Montperreux,19
254060000,Montrond-le-Château,8
254080000,Montussaint,2
254100000,Morre,19
254110101,Sud,17
254110102,Centre,16
254110103,Nord,23
254130000,Mouthe,17
254140000,Le Moutherot,2
254150000,Mouthier-Haute-Pierre,8
254160000,Myon,5
254170000,Naisey-les-Granges,18
254180000,Nancray,19
254190000,Nans,1
254200000,Nans-sous-Sainte-Anne,3
254210000,Narbief,3
254220000,Neuchâtel-Urtière,3
254240000,Les Premiers Sapins,37
254250000,Noël-Cerneux,9
254260000,Noirefontaine,6
254270000,Noironte,7
254280000,Nommay,11
254290000,Novillars,12
254300000,Ollans,1
254310000,Onans,6
254320000,Orchamps-Vennes,40
254330000,Orgeans-Blanchefontaine,4
254340000,Ornans,54
254350000,Orsans,2
254360000,Orve,2
254370000,Osse,5
254380000,Osselle-Routelle,13
254390000,Ougney-Douvot,4
254400000,Ouhans,10
254410000,Ouvans,1
254420000,Oye-et-Pallet,11
254430000,Palantine,3
254440000,Palise,4
254450000,Paroy,4
254460000,Passavant,17
254470000,Passonfontaine,13
254480000,Pelousey,14
254490000,Péseux,4
254500000,Pessans,1
254510000,Petite-Chaux,4
254520000,Pierrefontaine-lès-Blamont,6
254530000,Pierrefontaine-les-Varans,34
254540000,Pirey,22
254550000,Placey,2
254560000,Plaimbois-du-Miroir,7
254570000,Plaimbois-Vennes,3
254580000,Les Plains-et-Grands-Essarts,7
254590000,La Planée,3
254600000,Pointvillers,2
254610000,Pompierre-sur-Doubs,6
254620101,Centre ville,14
254620102,Stand-Chirvaux-Gare,20
254620103,Zone industrielle,24
254620104,Les Longs Traits,10
254620105,Saint-Pierre,15
254620106,Rue de Doubs,7
254620107,Bois de Doubs,10
254620108,Pareuses-Lavaux-Etraches,17
254620109,Larmont-Saint-Etienne,15
254630000,Pont-de-Roide-Vermondans,40
254640000,Les Pontets,4
254650000,Pont-les-Moulins,7
254660000,Pouilley-Français,6
254670000,Pouilley-les-Vignes,23
254680000,Pouligney-Lusans,16
254690000,Présentevillers,5
254700000,La Prétière,2
254710000,Provenchère,4
254720000,Puessans,2
254730000,Pugey,11
254740000,Le Puy,2
254750000,Quingey,18
254760000,Rahon,3
254770000,Rancenay,5
254780000,Randevillers,4
254790000,Rang,10
254810000,Raynans,4
254820000,Recologne,8
254830000,Reculfoz,1
254850000,Rémondans-Vaivre,7
254860000,Remoray-Boujeons,7
254870000,Renédale,1
254880000,Rennes-sur-Loue,3
254890000,Reugney,5
254900000,Rigney,9
254910000,Rignosot,1
254920000,Rillans,2
254930000,La Rivière-Drugeon,13
254950000,Roche-lez-Beaupré,20
254960000,Roche-lès-Clerval,2
254970000,Roches-lès-Blamont,6
254980000,Rognon,1
254990000,Romain,2
255000000,Ronchaux,2
255010000,Rondefontaine,1
255020000,Roset-Fluans,9
255030000,Rosières-sur-Barbèche,1
255040000,Rosureux,5
255050000,Rougemont,24
255060000,Rougemontot,1
255070000,Rouhe,1
255080000,Roulans,14
255100000,Ruffey-le-Château,9
255110000,Rurey,12
255120000,Le Russey,39
255130000,Sainte-Anne,1
255150000,Sainte-Colombe,3
255160000,Saint-Georges-Armont,3
255170000,Saint-Gorgon-Main,4
255180000,Saint-Hilaire,1
255190000,Saint-Hippolyte,20
255200000,Saint-Juan,8
255210000,Saint-Julien-lès-Montbéliard,2
255220000,Saint-Julien-lès-Russey,6
255230000,Sainte-Marie,9
255240000,Saint-Maurice-Colombier,14
255250000,Saint-Point-Lac,6
255260000,Sainte-Suzanne,7
255270000,Saint-Vit,51
255280000,Samson,1
255290000,Sancey,33
255310000,Santoche,2
255320000,Saône,36
255330000,Saraz,2
255340000,Sarrageois,4
255350000,Saules,4
255360000,Sauvagney,2
255370000,Scey-Maisières,11
255380000,Séchin,3
255390101,Le Criolet,9
255390102,Centre-Ville,14
255390103,Berne,12
255400000,Semondans,3
255410000,Septfontaines,10
255420000,Serre-les-Sapins,22
255440000,Servin,4
255450000,Silley-Amancey,1
255460000,Silley-Bléfond,2
255470101,Centre,12
255470102,Les Graviers,8
255470103,Peugeot-Sochaux,8
255480000,Solemont,5
255490000,Sombacour,8
255500000,La Sommette,6
255510000,Soulce-Cernay,5
255520000,Sourans,2
255530000,Soye,11
255540000,Surmont,6
255550000,Taillecourt,8
255560000,Tallans,1
255570000,Tallenay,5
255580000,Tarcenay,19
255590000,Thiébouhans,7
255600000,Thise,28
255610000,Thoraise,6
255620000,Thulay,3
255630000,Thurey-le-Mont,2
255640000,Torpes,8
255660000,La Tour-de-Sçay,5
255670000,Tournans,5
255690000,Trépot,10
255700000,Tressandans,3
255710000,Trévillers,11
255720000,Trouvans,1
255730000,Urtière,1
255740000,Uzelle,4
255750000,Vaire-Arcier,8
255760000,Vaire-le-Petit,3
255780000,Valdahon,42
255790000,Val-de-Roulans,4
255800101,Centre Graviers,8
255800102,Rives du Doubs,5
255800103,Les Bruyeres,5
255800104,Pezole les Longines,10
255800105,Les Tales sous Roches,11
255800106,Les Buis Nord,5
255800107,Les Buis Sud,2
255800108,Belchamp,2
255800109,Combottes,4
255820000,Valleroy,3
255830000,Valonne,4
255840000,Valoreille,2
255860000,Vandoncourt,10
255870000,Vauchamps,4
255880000,Vaucluse,4
255890000,Vauclusotte,5
255900000,Vaudrivillers,3
255910000,Vaufrey,6
255930000,Vaux-les-Prés,8
255940000,Velesmes-Essarts,5
255950000,Vellerot-lès-Belvoir,5
255960000,Vellerot-lès-Vercel,3
255970000,Vellevans,6
255980000,Venise,5
255990000,Vennans,2
256000000,Vennes,6
256010000,Vercel-Villedieu-le-Camp,23
256020000,Vergranne,3
256040000,Verne,1
256050000,Vernierfontaine,9
256070000,Vernois-lès-Belvoir,5
256080000,Le Vernoy,1
256090000,Verrières-de-Joux,10
256100000,Verrières-du-Grosbois,2
256110000,La Vèze,5
256120000,Vieilley,7
256130000,Viéthorey,3
256140000,Vieux-Charmont,18
256150000,Villars-lès-Blamont,6
256160000,Villars-Saint-Georges,3
256170000,Villars-sous-Dampjoux,7
256180000,Villars-sous-Écot,9
256190000,Les Villedieu,4
256200000,Ville-du-Pont,15
256210000,Villeneuve-d'Amont,9
256220000,Villers-Buzon,4
256230000,Villers-Chief,3
256240000,Villers-Grélot,3
256250000,Villers-la-Combe,2
256260000,Villers-Saint-Martin,7
256270000,Villers-sous-Chalamont,9
256280000,Villers-sous-Montrond,3
256290000,Voillans,3
256300000,Voires,2
256310000,Vorges-les-Pins,8
256320101,Centre Ville,23
256320102,Belchamp-Combottes,1
256330000,Vuillafans,11
256340000,Vuillecin,15
256350000,Vyt-lès-Belvoir,9
260010000,Solaure en Diois,15
260020000,Albon,49
260030000,Aleyrac,5
260040000,Alixan,67
260050000,Allan,41
260060000,Allex,49
260070000,Ambonil,2
260080000,Ancône,7
260090000,Andancette,16
260100000,Anneyron,70
260110000,Aouste-sur-Sye,39
260120000,Arnayon,9
260130000,Arpavon,7
260140000,Arthémonay,15
260150000,Aubenasson,4
260160000,Aubres,12
260170000,Aucelon,8
260180000,Aulan,3
260190000,Aurel,16
260200000,La Répara-Auriples,19
260210000,Autichamp,9
260220000,Ballons,5
260230000,Barbières,15
260240000,Barcelonne,8
260250000,Barnave,5
260260000,Barret-de-Lioure,11
260270000,Barsac,6
260280000,Bathernay,11
260300000,La Bâtie-des-Fonds,2
260310000,La Bâtie-Rolland,21
260320000,La Baume-Cornillane,14
260330000,La Baume-de-Transit,24
260340000,La Baume-d'Hostun,20
260350000,Beaufort-sur-Gervanne,10
260360000,Beaumont-en-Diois,5
260370000,Beaumont-lès-Valence,56
260380000,Beaumont-Monteux,28
260390000,Beauregard-Baret,22
260400000,Beaurières,5
260410000,Beausemblant,25
260420000,Beauvallon,10
